Store,Dept,SKU_ID,Total_Sales,Avg_Weekly_Demand,Demand_StdDev,Weeks_Observed,Store_Size,Forecasted_Weekly_Demand,Lead_Time_Weeks,Safety_Stock_Value,Reorder_Point_Value,Stock_Cover_Weeks,Current_Stock_Value,Stock_Status,Cumulative_Sales,Cumulative_Sales_Percentage,ABC_Class,Action_Recommendation
30,17,30_17,16050.619999999999,148.61685185185183,113.57965489830903,108,42988,148.61685185185183,4,374.81286116441976,969.280268571827,3,445.8505555555555,Reorder Required,6175147947.789998,0.9997771292760486,C,Reorder Required - Low Priority
43,56,43_56,15017.71,170.65579545454545,200.3834914261691,88,41062,140.50587463378906,4,661.265521706358,1223.2890202415142,7,1194.590568181818,Reorder Required,6175162965.499998,0.999779560693582,C,Reorder Required - Low Priority
18,54,18_54,14951.4,127.78974358974358,133.16411508866594,117,120653,126.87198638916016,4,439.44157979259757,946.9295253492382,6,766.7384615384615,Reorder Required,6175177916.899998,0.9997819813753044,C,Reorder Required - Low Priority
37,42,37_42,14939.34,114.04076335877863,32.13852968295271,131,39910,107.5667724609375,3,91.84818438086704,414.54850176367955,6,684.2445801526718,Stock Sufficient,6175192856.239998,0.9997844001044724,C,Review Overstock Risk
11,60,11_60,14838.2,206.0861111111111,70.55778434122215,72,207499,255.14187622070312,2,164.6432296514814,674.9269820928877,4,824.3444444444444,Stock Sufficient,6175207694.439998,0.9997868024587359,C,Stock Sufficient
2,99,2_99,14781.91,547.4781481481482,1242.8484139546206,27,202307,358.36273193359375,1,2050.6998830251237,2409.0626149587174,1,547.4781481481482,Reorder Required,6175222476.3499975,0.9997891956994598,C,Reorder Required - Low Priority
4,54,4_54,14663.210000000001,114.55632812500001,111.89166216831852,128,205863,167.5577850341797,2,261.0938651555926,596.2094352239519,1,114.55632812500001,Reorder Required,6175237139.559998,0.9997915697222562,C,Reorder Required - Low Priority
41,99,41_99,14262.66,460.0858064516129,914.7062113953098,31,196321,295.1208190917969,2,2134.4233840745615,2724.665022258155,2,920.1716129032258,Reorder Required,6175251402.219997,0.9997938788946665,C,Reorder Required - Low Priority
44,72,44_72,14007.19,109.431171875,67.35359962229535,128,39910,388.7436218261719,3,192.48876342047134,1358.719628898987,5,547.155859375,Reorder Required,6175265409.409997,0.9997961467056284,C,Reorder Required - Low Priority
33,60,33_60,13834.2,105.60458015267176,40.92145170482183,131,39690,74.86753845214844,3,116.94875522917529,341.5513705856206,6,633.6274809160305,Stock Sufficient,6175279243.609997,0.99979838650893,C,Review Overstock Risk
21,54,21_54,13599.2,114.27899159663866,101.6691636616161,119,140167,142.10467529296875,1,167.75412004166654,309.85879533463526,1,114.27899159663866,Reorder Required,6175292842.809997,0.9998005882649449,C,Reorder Required - Low Priority
44,9,44_9,13470.79,104.42472868217055,78.64961102372739,129,39910,110.00730895996094,2,183.5251218654542,403.53973978537607,2,208.8494573643411,Reorder Required,6175306313.599997,0.9998027692309507,C,Reorder Required - Low Priority
33,5,33_5,13460.41,103.54161538461538,78.10409500826587,130,39690,140.81951904296875,2,182.25218622198446,463.89122430792196,8,828.3329230769231,Stock Sufficient,6175319774.009996,0.9998049485163998,C,Review Overstock Risk
13,54,13_54,13448.6,105.89448818897638,95.8679190817312,127,219622,173.9449005126953,2,223.70322374708667,571.5930247724773,7,741.2614173228346,Stock Sufficient,6175333222.609997,0.9998071258897704,C,Review Overstock Risk
6,99,6_99,13215.47,471.9810714285714,776.1235711765535,28,202505,367.8970031738281,1,1280.603892441313,1648.5008956151412,4,1887.9242857142856,Stock Sufficient,6175346438.079997,0.9998092655186134,C,Stock Sufficient
7,60,7_60,13188.36,100.6745038167939,62.08569576633871,131,70713,108.69828796386719,2,144.874014420508,362.27059034824237,5,503.3725190839695,Stock Sufficient,6175359626.439997,0.9998114007582566,C,Stock Sufficient
38,42,38_42,13169.3,100.52900763358778,27.983206608331308,131,39690,83.58126831054688,3,79.97275374713952,330.71655867878013,6,603.1740458015267,Stock Sufficient,6175372795.739997,0.9998135329120219,C,Review Overstock Risk
12,54,12_54,13105.56,106.54926829268292,100.30595531059802,123,112238,108.41361999511719,2,234.05916993861155,450.8864099288459,1,106.54926829268292,Reorder Required,6175385901.299997,0.9998156547460679,C,Reorder Required - Low Priority
27,60,27_60,12568.9,105.62100840336134,71.13089375533062,119,204184,201.116943359375,3,203.28383125382703,806.634661331952,8,844.9680672268908,Stock Sufficient,6175398470.199997,0.999817689693063,C,Review Overstock Risk
21,98,21_98,12515.16,121.50640776699029,184.10044967436306,103,140167,82.13314056396484,1,303.76574196269905,385.8988825266639,4,486.02563106796117,Stock Sufficient,6175410985.359997,0.999819715939372,C,Stock Sufficient
43,72,43_72,12387.84,102.37884297520661,115.3804015145126,121,41062,351.3076171875,3,329.74378407437416,1383.6666356368742,7,716.6519008264463,Reorder Required,6175423373.199997,0.9998217215721468,C,Reorder Required - Low Priority
36,55,36_55,12266.710000000001,107.60271929824562,92.00262080996829,114,39910,107.60271929824562,3,262.932802559392,585.7409604541288,3,322.80815789473684,Reorder Required,6175435639.909997,0.999823707593569,C,Reorder Required - Low Priority
35,60,35_60,12264.0,93.61832061068702,52.98250045138521,131,103681,158.16810607910156,2,123.63214166619952,439.96835382440264,8,748.9465648854962,Stock Sufficient,6175447903.909997,0.999825693176233,C,Review Overstock Risk
39,99,39_99,11970.63,412.7803448275862,738.7686585726024,29,184109,407.7918701171875,4,2437.9365732895876,4069.1040537583376,4,1651.1213793103448,Reorder Required,6175459874.539997,0.9998276312613119,C,Reorder Required - Low Priority
42,12,42_12,11736.17,89.58908396946565,28.86120474190975,131,39690,68.46448516845703,3,82.48197041804855,287.87542592341964,7,627.1235877862596,Stock Sufficient,6175471610.709997,0.9998295313865316,C,Review Overstock Risk
31,99,31_99,11671.970000000001,248.33978723404257,716.1215454749507,47,203750,231.59169006347656,2,1671.0355231651233,2134.2189032920764,3,745.0193617021278,Reorder Required,6175483282.679997,0.9998314211175565,C,Reorder Required - Low Priority
43,12,43_12,11534.7,88.05114503816795,28.225581158865882,131,41062,61.73789596557617,1,46.5722089121287,108.31010487770487,2,176.1022900763359,Stock Sufficient,6175494817.379997,0.9998332886241086,C,Stock Sufficient
32,99,32_99,11377.89,406.3532142857143,915.2600056938023,28,203007,244.54354858398438,1,1510.1790093947739,1754.7225579787582,8,3250.825714285714,Stock Sufficient,6175506195.269998,0.9998351307425968,C,Review Overstock Risk
2,54,2_54,11317.05,95.9072033898305,104.10878780847334,118,202307,128.6092071533203,2,242.93289847359347,500.1513127802341,2,191.814406779661,Reorder Required,6175517512.319998,0.9998369630108852,C,Reorder Required - Low Priority
24,60,24_60,11283.6,113.97575757575758,42.36903251800846,99,203819,190.09259033203125,3,121.08577303140213,691.3635440274959,6,683.8545454545455,Reorder Required,6175528795.919998,0.9998387898635066,C,Reorder Required - Low Priority
36,42,36_42,11254.68,95.37864406779661,29.44781810776695,118,39910,75.20272064208984,1,48.588899877815464,123.79162051990531,2,190.75728813559323,Stock Sufficient,6175540050.599998,0.9998406120338833,C,Stock Sufficient
42,59,42_59,11183.17,85.36770992366412,107.08569115479352,131,39690,53.02128982543945,1,176.6913904054093,229.71268023084875,1,85.36770992366412,Reorder Required,6175551233.769999,0.9998424226265514,C,Reorder Required - Low Priority
38,28,38_28,11125.7,84.92900763358779,40.76528854977106,131,39690,47.15339660644531,2,95.12385950287913,189.43065271576975,2,169.85801526717557,Reorder Required,6175562359.469998,0.999844223914634,C,Reorder Required - Low Priority
27,54,27_54,11120.77,88.96616,85.44860927523025,125,204184,165.48672485351562,2,199.39026050286762,530.3637102098988,3,266.89848,Reorder Required,6175573480.239999,0.9998460244045333,C,Reorder Required - Low Priority
23,98,23_98,11059.84,105.33180952380953,122.42326660136129,105,114533,131.60948181152344,2,285.6688625631428,548.8878261861896,2,210.66361904761905,Reorder Required,6175584540.079999,0.9998478150296615,C,Reorder Required - Low Priority
33,10,33_10,11003.19,83.99381679389313,38.88972459617292,131,39690,72.68357849121094,4,128.33609116737063,419.0704051322144,1,83.99381679389313,Reorder Required,6175595543.269999,0.9998495964829649,C,Reorder Required - Low Priority
16,83,16_83,10983.64,249.62818181818182,67.40536091690531,44,57197,219.2260284423828,2,157.2871997158124,595.7392566005781,1,249.62818181818182,Reorder Required,6175606526.909999,0.999851374771058,C,Reorder Required - Low Priority
16,60,16_60,10846.38,112.98312499999999,67.65581727526622,96,57197,135.04476928710938,1,111.63209850418924,246.6768677912986,6,677.89875,Stock Sufficient,6175617373.289999,0.9998531308362975,C,Review Overstock Risk
30,28,30_28,10820.87,82.6020610687023,50.428691462721844,131,42988,61.653507232666016,2,117.67295000886075,240.9799644741928,5,413.0103053435115,Stock Sufficient,6175628194.159999,0.9998548827713825,C,Stock Sufficient
30,59,30_59,10692.63,82.25099999999999,71.93628828248276,130,42988,65.90498352050781,4,237.3897513321931,501.00968541422435,7,575.757,Stock Sufficient,6175638886.789999,0.9998566139439821,C,Review Overstock Risk
38,9,38_9,10417.21,79.52068702290076,46.633453495414464,131,39690,65.55603790283203,1,76.94519826743387,142.50123617026588,8,636.1654961832061,Stock Sufficient,6175649303.999999,0.9998583005251614,C,Review Overstock Risk
24,19,24_19,10386.38,79.89523076923076,37.709550806650505,130,203819,162.79824829101562,3,107.7695155807357,596.1642604537826,1,79.89523076923076,Reorder Required,6175659690.379999,0.9998599821148607,C,Reorder Required - Low Priority
40,54,40_54,10326.2,88.25811965811967,105.35770505129283,117,155083,115.98199462890625,1,173.84021333463315,289.8222079635394,3,264.774358974359,Reorder Required,6175670016.579999,0.9998616539612164,C,Reorder Required - Low Priority
30,9,30_9,10321.32,79.39476923076923,65.98780640491375,130,42988,70.7841796875,4,217.7597611362154,500.8964798862154,7,555.7633846153846,Stock Sufficient,6175680337.899999,0.9998633250174837,C,Review Overstock Risk
44,12,44_12,10248.68,78.836,31.16545825954003,130,39910,114.0813980102539,3,89.06725929203922,431.31145332280096,2,157.672,Reorder Required,6175690586.579999,0.9998649843130918,C,Reorder Required - Low Priority
22,54,22_54,10196.05,82.89471544715447,85.56673054372803,123,119557,80.43476867675781,2,199.66589085772614,360.53542821124176,3,248.68414634146342,Reorder Required,6175700782.629999,0.9998666350877268,C,Reorder Required - Low Priority
38,85,38_85,10137.59,79.199921875,42.46203201668491,128,39690,82.46728515625,2,99.08312958046203,264.017699892962,5,395.999609375,Stock Sufficient,6175710920.219999,0.9998682763974919,C,Stock Sufficient
43,59,43_59,10072.32,110.68483516483516,88.09943688005977,91,41062,110.68483516483516,2,205.5758404808014,426.9455108104717,1,110.68483516483516,Reorder Required,6175720992.539999,0.9998699071398255,C,Reorder Required - Low Priority
42,56,42_56,10021.31,185.5798148148148,266.1534333870947,54,39690,94.27225494384766,4,878.3063301774125,1255.3953499528031,4,742.3192592592592,Reorder Required,6175731013.849999,0.9998715296234694,C,Reorder Required - Low Priority
39,54,39_54,10019.98,85.6408547008547,103.87616003396111,117,184109,112.08924865722656,2,242.3900726399887,466.56856995444184,2,171.2817094017094,Reorder Required,6175741033.829999,0.9998731518917816,C,Reorder Required - Low Priority
42,25,42_25,9956.74,76.00564885496183,48.38493203307182,131,39690,54.184993743896484,3,138.278514993378,300.83349622506745,2,152.01129770992367,Reorder Required,6175750990.569999,0.9998747639213262,C,Reorder Required - Low Priority
44,59,44_59,9877.85,88.19508928571429,49.106272199804835,112,39910,92.53146362304688,1,81.02534912967798,173.55681275272485,3,264.58526785714287,Stock Sufficient,6175760868.419999,0.9998763631783157,C,Stock Sufficient
30,85,30_85,9877.39,76.56891472868216,55.420460081886574,129,42988,73.51878356933594,1,91.44375913511284,164.96254270444877,6,459.41348837209296,Stock Sufficient,6175770745.809999,0.9998779623608297,C,Review Overstock Risk
16,59,16_59,9767.51,96.7080198019802,123.81683637550913,101,57197,80.87335968017578,2,288.9206912664194,450.66741062677096,2,193.4160396039604,Reorder Required,6175780513.32,0.9998795437534037,C,Reorder Required - Low Priority
20,19,20_19,9627.36,165.98896551724138,266.2366238971907,58,203742,165.98896551724138,1,439.29042943036467,605.2793949476061,4,663.9558620689655,Stock Sufficient,6175790140.679999,0.9998811024552234,C,Stock Sufficient
19,54,19_54,9579.03,82.57784482758622,77.06264712732991,116,203819,126.34175872802734,3,220.23609331397384,599.2613694980558,1,82.57784482758622,Reorder Required,6175799719.709999,0.9998826533322542,C,Reorder Required - Low Priority
43,25,43_25,9534.45,73.34192307692308,91.22662156585444,130,41062,53.66344451904297,3,260.7150868656156,421.7054204227445,5,366.7096153846154,Reorder Required,6175809254.159999,0.9998841969916339,C,Reorder Required - Low Priority
28,54,28_54,9522.95,83.53464912280702,86.59677179476162,114,206302,92.20523834228516,4,285.76934692271334,654.590300291854,2,167.06929824561405,Reorder Required,6175818777.109999,0.9998857387891249,C,Reorder Required - Low Priority
30,12,30_12,9454.85,72.17442748091604,29.10720643415423,131,42988,68.61980438232422,3,83.1850146770789,289.0444278240516,2,144.34885496183207,Reorder Required,6175828231.959999,0.9998872695609982,C,Reorder Required - Low Priority
28,99,28_99,9380.86,323.47793103448276,682.5940566397074,29,206302,188.64857482910156,4,2252.5603869110346,3007.154686227441,2,646.9558620689655,Reorder Required,6175837612.819999,0.9998887883536425,C,Reorder Required - Low Priority
43,87,43_87,9285.8,82.17522123893805,58.06040312371347,113,41062,81.51311492919922,2,135.48118573176794,298.5074155901664,1,82.17522123893805,Reorder Required,6175846898.619999,0.9998902917557545,C,Reorder Required - Low Priority
44,28,44_28,9259.0,70.6793893129771,57.52439991671394,131,39910,70.67195129394531,3,164.39805249558805,376.413906377424,4,282.7175572519084,Reorder Required,6175856157.619999,0.9998917908188568,C,Reorder Required - Low Priority
19,99,19_99,9170.36,316.2193103448276,588.4163836090115,29,203819,325.36053466796875,1,970.8870329548689,1296.2475676228378,2,632.4386206896552,Reorder Required,6175865327.979999,0.9998932755308463,C,Reorder Required - Low Priority
23,60,23_60,9167.4,116.04303797468354,47.047969747047034,79,114533,206.3284912109375,2,109.78419688234844,522.4411793042234,1,116.04303797468354,Reorder Required,6175874495.379998,0.9998947597636019,C,Reorder Required - Low Priority
24,54,24_54,9165.85,79.01594827586207,76.93812826441832,116,203819,132.1450653076172,2,179.53145835098292,443.8215889662173,3,237.04784482758623,Reorder Required,6175883661.229999,0.9998962437454074,C,Reorder Required - Low Priority
1,54,1_54,9135.56,77.42,75.51324099660908,118,151315,136.09561157226562,2,176.20655176765177,448.397774912183,6,464.52,Stock Sufficient,6175892796.789999,0.9998977228231605,C,Review Overstock Risk
15,60,15_60,9061.8,104.15862068965517,60.8314112397881,87,123737,173.10269165039062,3,173.84910668965858,693.1571816408305,4,416.63448275862066,Reorder Required,6175901858.589999,0.9998991899589226,C,Reorder Required - Low Priority
31,54,31_54,8983.67,78.80412280701755,83.32231284215116,114,203750,180.79318237304688,2,194.42864903494575,556.0150137810394,2,157.6082456140351,Reorder Required,6175910842.259999,0.999900644445176,C,Reorder Required - Low Priority
37,25,37_25,8798.32,67.16274809160305,35.93587806621539,131,39910,61.66299057006836,2,83.8546601260956,207.18064126623233,2,134.3254961832061,Reorder Required,6175919640.579999,0.9999020689226438,C,Reorder Required - Low Priority
16,58,16_58,8540.0,854.0,757.0146042918268,10,57197,1174.6917724609375,3,2163.4597985634027,5687.535115946215,2,1708.0,Reorder Required,6175928180.579999,0.9999034515772386,C,Reorder Required - Low Priority
32,54,32_54,8490.31,73.19232758620689,87.19989250449858,116,203007,119.45187377929688,1,143.87982263242264,263.3316964117195,5,365.96163793103443,Stock Sufficient,6175936670.889999,0.9999048261868562,C,Stock Sufficient
30,42,30_42,8447.92,64.4879389312977,22.994094717408757,131,42988,70.77716064453125,4,75.88051256744889,358.9891551455739,7,451.4155725190839,Stock Sufficient,6175945118.809999,0.9999061939333908,C,Review Overstock Risk
38,12,38_12,8361.67,63.82954198473283,21.32829982991523,131,39690,44.761451721191406,2,49.76857195501273,139.29147539739554,6,382.97725190839697,Stock Sufficient,6175953480.48,0.9999075477157615,C,Review Overstock Risk
